id,name,speciality,address,city,state,zip,lat,lng
2912,WALLA WALLA VA MEDICAL CENTER,F,2196 East Jonquil Road,Fayetteville,AR,72703,36.0960533,-94.1293548
2913,MAIN LINE HOSPITAL BRYN MAWR CAMPUS,P,1230 Stafford Drive,Montgomery,AL,36117,32.32403,-86.14840099999999
2914,DOCTORS DIAGNOSTIC HOSPITAL,L,13360 West 83rd Place,Arvada,CO,80005,39.8472684,-105.1496416
2915,FAYETTE REGIONAL HEALTH SYSTEM,L,6418 Iris Way,Arvada,CO,80004,39.813257,-105.10886
2916,CHESTER COUNTY HOSPITAL,T,928 Wright Avenue,Mountain View,CA,94043,37.3996523,-122.0796285
2917,OLEAN GENERAL HOSPITAL,N,270 Chrissy's Court,,VT,05443,44.1710043,-73.1065617
2918,CLINCH MEMORIAL HOSPITAL,P,2086 Hillside Drive,San Leandro,CA,94577,37.7238372,-122.1334006
2919,WILLIAMSBURG REGIONAL HOSPITAL,T,1937 Carleton Street,Berkeley,CA,94704,37.861126,-122.270083
2920,"WESTFIELD MEMORIAL HOSPITAL, INC",X,4024 Northwest 16th Street,Oklahoma City,OK,73107,35.485759,-97.591189
2921,WESTERN STATE HOSPITAL,K,57 Bremer Drive,Glen Burnie,MD,21061,39.178493,-76.636529
2922,DAUTERIVE HOSPITAL,Z,6086 Kennedy Drive,Fayetteville,AR,72704,36.103629,-94.24773599999999
2923,BUCHANAN COUNTY HEALTH CENTER,A,100 Birney Street,Peabody,MA,01960,42.521093,-70.92979300000002
2924,NORTHSIDE HOSPITAL,H,4560 Hurlston Drive,Montgomery,AL,36116,32.307424,-86.228326
2925,ST MARY'S HOSPITAL AT AMSTERDAM,V,5300 Robinwood Road,Louisville,KY,40218,38.1741616,-85.6677282
2926,MIDLAND MEMORIAL HOSPITAL,R,618 Ava Circle Northeast,Washington,DC,20017,38.949649,-76.997648
2927,DELTA COUNTY MEMORIAL HOSPITAL,P,350 Lydall Street,Manchester,CT,06042,41.794672,-72.49306899999999
2928,WARREN MEMORIAL HOSPITAL,C,9716 South Silver Lake Road,Fountain,FL,32438,30.486086,-85.47367190000001
2929,OKLAHOMA CITY VA MEDICAL CENTER,I,1428 Flatwood Court,Crofton,MD,21114,39.014438,-76.694666
2930,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,M,2 Addison Place,Bloomingdale,GA,31302,32.1008093,-81.2878039
2931,EMORY JOHNS CREEK HOSPITAL,O,903 East 20th Avenue,Anchorage,AK,99501,61.20205009999999,-149.8649062
2932,SPRUCE PINE COMMUNITY HOSPITAL,M,228 Central Street,Milford,MA,01757,42.13911,-71.5115022
2933,BURGESS HEALTH CENTER,T,2716 Fairmont Drive,Panama City,FL,32405,30.197948,-85.663404
2934,LARKIN COMMUNITY HOSPITAL,L,5458 30th Street Northwest,Washington,DC,20015,38.962854,-77.060583
2935,UNIVERSITY HOSPITALS OF CLEVELAND,H,119 Antioch Pike,Nashville,TN,37211,36.10072,-86.72331
2936,DANVILLE REGIONAL MEDICAL CENTER,Y,350 Lydall Street,Manchester,CT,06042,41.794672,-72.49306899999999
2937,SAINT JOHN HOSPITAL,K,1025 Rose Anne Road,Glen Burnie,MD,21060,39.1785583,-76.6078459
2938,SOUTHAMPTON MEMORIAL HOSPITAL,P,111 20th Street,Mexico Beach,FL,32456,29.94494,-85.41067799999999
2939,MIZELL MEMORIAL HOSPITAL,Z,7513 Lois Street,Panama City,FL,32404,30.149239,-85.563121
2940,CITRUS MEMORIAL HOSPITAL,G,8700 Seaton Boulevard,Montgomery,AL,36116,32.3378676,-86.1731595
2941,MAHNOMEN HEALTH CENTER,N,110 Oxford Road,Savannah,GA,31419,31.959949,-81.155259
2942,PULASKI MEMORIAL HOSPITAL,Q,6617 North 59th Avenue,Glendale,AZ,85301,33.5338921,-112.1858285
2943,CHESTATEE REGIONAL HOSPITAL,O,9805 South Youngs Lane,Oklahoma City,OK,73159,35.3698,-97.551936
2944,WEST JEFFERSON MEDICAL CENTER,D,5073 West 65th Place,Arvada,CO,80003,39.815543,-105.05209
2945,HENRIETTA D GOODALL HOSPITAL,Y,56 Concord Road,Manchester,CT,06042,41.8147049,-72.522443
2946,JEFFERSON REGIONAL MEDICAL CENTER,L,649 South 41st Street,Louisville,KY,40211,38.2527574,-85.8192785
2947,WILLIAM BEAUMONT HOSPITAL,T,109 East 64th Street,Savannah,GA,31405,32.0339671,-81.1054024
2948,MEMORIAL HOSPITAL,K,463 East Rutgers Loop,Montgomery,AL,36109,32.386378,-86.22309899999999
2949,TRINITY HOSPITALS,L,5514 West Altadena Avenue,Glendale,AZ,85304,33.592239,-112.178085
2950,NEBRASKA ORTHOPAEDIC HOSPITAL,L,1613 Maple Timber Court,Nashville,TN,37013,36.067096,-86.607005
2951,DUKES MEMORIAL HOSPITAL,V,29 East Avenue,Colchester,VT,05446,44.551498,-73.161736
2952,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,A,28 Garden Drive,Manchester,CT,06040,41.7691683,-72.5222209
2953,NORTHERN LOUISIANA MEDICAL CENTER,W,402 Tuten Avenue,Savannah,GA,31415,32.091614,-81.121633
2954,BEAUREGARD MEMORIAL HOSPITAL,W,65 Bay Drive,Annapolis,MD,21403,38.937493,-76.45638699999999
2955,UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO,E,1800 East 63rd Street,Savannah,GA,31404,32.031138,-81.08280099999999
2956,LAFAYETTE GENERAL SURGICAL HOSPITAL,P,7419 West Hill Lane,Glendale,AZ,85310,33.6856079,-112.216672
2957,RIVERVIEW REGIONAL MEDICAL CENTER,X,1420 Turtleback Trail,Panama City,FL,32413,30.281084,-85.9677169
2958,HAMLIN MEMORIAL HOSPITAL,Q,2619 North Quality Lane,Fayetteville,AR,72703,36.09925399999999,-94.164274
2959,SPRING VALLEY HOSPITAL MEDICAL CENTER,E,224 Charter Oak Street,Manchester,CT,06040,41.763241,-72.51020799999999
2960,STONES RIVER HOSPITAL AND DEKALB COMMUNITY HOSP,X,714 Venetian Way,Panama City,FL,32405,30.221203,-85.67021000000001
2961,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,D,12283 Thomas Lane,Yucaipa,CA,92399,34.030566,-117.089117
2962,"LOUISIANA MEDICAL CENTER AND HEART HOSPITAL, LLC",A,14 Linden Street,Manchester,CT,06040,41.7745222,-72.5234493
2963,ONEIDA COUNTY HOSPITAL,L,19448 Currant Drive,Edmond,OK,73012,35.6697215,-97.5520796
2964,UNIVERSITY HOSPITAL,H,316 Sourwood Court,Millersville,MD,21108,39.100198,-76.606707
2965,ROWAN REGIONAL MEDICAL CENTER,X,11 Proctor Circle,Peabody,MA,01960,42.535503,-70.953384
2966,WESLEY MEDICAL CENTER,G,382 Ocean Avenue,Revere,MA,02151,42.411366,-70.991801
2967,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,B,34 Main Street,Gardner,MA,01440,42.5751904,-71.9948959
2968,MCKENZIE MEMORIAL HOSPITAL,N,386 Pratt Road,,VT,05033,43.9667699,-72.122581
2969,CENTENNIAL MEDICAL CENTER,W,3311 Wiley Post Loop,Anchorage,AK,99517,61.18686499999999,-149.946288
2970,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,B,7030 Cotton Blossom Lane,Montgomery,AL,36117,32.3971726,-86.1651218
2971,FAIRFIELD MEMORIAL HOSPITAL,S,7 Underwood Place Northwest,Washington,DC,20012,38.969351,-77.009722
2972,THE MEDICAL CENTER AT SCOTTSVILLE,I,43626 Bryant Street,Fremont,CA,94539,37.526895,-121.92052
2973,ST VINCENT HOSPITAL,G,1189 Northwest End Avenue,Fayetteville,AR,72703,36.0793885,-94.19657190000001
2974,ST JOSEPHS AREA  HEALTH SERVICES,T,21 Longview Bluff Drive East,Savannah,GA,31419,31.95754299999999,-81.13848899999999
2975,KINGS COUNTY HOSPITAL CENTER,Q,2035 Ninth Street,Berkeley,CA,94710,37.8676351,-122.2938418
2976,YAMPA VALLEY MEDICAL CENTER,M,2076 North Crossover Road,Fayetteville,AR,72703,36.0890802,-94.12149649999999
2977,SWEDISH MEDICAL CENTER/CHERRY HILL,G,1636 Briarview Court,Severn,MD,21144,39.12539599999999,-76.704015
2978,SIMPSON GENERAL HOSPITAL CAH,M,309 Water Street,North Little Rock,AR,72117,34.7536073,-92.21011229999999
2979,LADY OF THE SEA GENERAL HOSPITAL,Z,8302 Star Point Court,Prospect,KY,40059,38.33918999999999,-85.591943
2980,FLORIDA HOSPITAL WAUCHULA,X,35 Pilot Knob Lane,Telluride,CO,81435,37.951268,-107.855574
2981,JEFFERSON COUNTY HOSPITAL,L,2375 Main Street,Palmer,MA,01069,42.2108564,-72.2448332
2982,HENDRY REGIONAL MEDICAL CENTER,K,1429 Harrison Avenue,Panama City,FL,32401,30.174514,-85.660507
2983,MEMORIAL HERMANN KATY HOSPITAL,B,938 Elkridge Landing Road,Linthicum Heights,MD,21090,39.2035659,-76.6861669
2984,WESTERN ARIZONA REGIONAL MEDICAL CTR,R,8380 West 67th Avenue,Arvada,CO,80004,39.817999,-105.090301
2985,ALEXIAN BROTHERS MEDICAL CENTER,P,9119 Whispering Willow Way,Tampa,FL,33614,28.0363871,-82.5203646
2986,"DEWITT HOSPITAL & NURSING HOME, INC",H,4341 Ponds Street Northeast,Washington,DC,20019,38.9118268,-76.9391389
2987,KIMBALL HEALTH SERVICES,W,3604 Ridgehaven Drive,Midwest City,OK,73110,35.4767103,-97.4018785
2988,RED LAKE HOSPITAL,H,14285 Wycliff Way,Magalia,CA,95954,39.829745,-121.604994
2989,CHERRY COUNTY HOSPITAL,Z,19448 Currant Drive,Edmond,OK,73012,35.6697215,-97.5520796
2990,SAMARITAN LEBANON COMMUNITY HOSPITAL,F,6140 Fenton Street,Arvada,CO,80003,39.8080314,-105.0601435
2991,CLEVELAND-WADE PARK VA MEDICAL CENTER,R,8522 Ingalls Circle,Arvada,CO,80003,39.8528593,-105.0629778
2992,JERSEY COMMUNITY HOSPITAL,Z,2961 Vinson Road,Montgomery,AL,36110,32.42687530000001,-86.2080404
2993,GREER MEMORIAL HOSPITAL,K,2505 Walker Lane,Nashville,TN,37207,36.2125119,-86.806625
2994,PLAINS REGIONAL MEDICAL CENTER  CLOVIS,L,113 Dove Lane,Savannah,GA,31406,31.9852832,-81.065208
2995,METRO HEALTH MEDICAL CENTER,N,8509 Olde Gate,Montgomery,AL,36116,32.336725,-86.167559
2996,MARTIN MEMORIAL MEDICAL CENTER,T,1679 Frederick Michael Way,Livermore,CA,94550,37.655627,-121.77304
2997,NORTHWEST TEXAS SURGERY CENTER,I,984 Greendale Avenue,Needham,MA,02492,42.275811,-71.203287
2998,FORT WASHINGTON HOSPITAL,N,308 Woodleaf Court,Glen Burnie,MD,21061,39.1425931,-76.6238441
2999,BRONSON BATTLE CREEK HOSPITAL,H,2638 East 40th Plaza,Panama City,FL,32405,30.221445,-85.62478999999999
3000,FISHERMEN'S HOSPITAL,V,533 Forest Ridge Court,Montgomery,AL,36109,32.390171,-86.223468
3001,LITTLE COLORADO MEDICAL CENTER,Q,809 Blue Ridge Drive,Edmond,OK,73003,35.663417,-97.5093
3002,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,H,1414 East Anderson Street,Savannah,GA,31404,32.0565537,-81.076098
3003,GARDEN GROVE HOSPITAL & MEDICAL CENTER,V,275 South 40th Street,Boulder,CO,80305,39.988864,-105.247011
3004,ST ELIZABETH GRANT,G,7941 Alpine View Circle,Anchorage,AK,99507,61.1486467,-149.830947
3005,LOVELACE REGIONAL HOSPITAL - ROSWELL,E,382 Ocean Avenue,Revere,MA,02151,42.411366,-70.991801
3006,CHILDREN'S HOSP OF LOS ANGELES,O,2399 East 14th Street,San Leandro,CA,94577,37.7159947,-122.1460405
3007,AURORA MED CTR OSHKOSH,G,218 Oleander Drive,Panama City Beach,FL,32413,30.248032,-85.936684
3008,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,E,8772 West 79th Avenue,Arvada,CO,80005,39.840584,-105.095834
3009,INOVA FAIRFAX HOSPITAL,R,8243 Daniels Purchase Way,Millersville,MD,21108,39.115888,-76.64139899999999
3010,COSHOCTON COUNTY MEMORIAL HOSPITAL,D,400 South 28th Street,Louisville,KY,40212,38.25750499999999,-85.79717
3011,LEO N LEVI NATIONAL ARTHRITIS HOSPITAL,L,2707 Wendell Avenue,Louisville,KY,40205,38.219641,-85.659446
3012,VA SAN DIEGO HEALTHCARE SYSTEM,R,1403 Boulder Court,Hanover,MD,21076,39.140743,-76.69958
3013,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,X,103 Aspen Place Northeast,Calhoun,GA,30701,34.512555,-84.905006
3014,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,V,3500 South College Avenue,Fort Collins,CO,80525,40.5392903,-105.0752914
3015,BAPTIST HOSPITAL,U,3635 Bisquier Drive,Anchorage,AK,99508,61.188009,-149.786529
3016,SENTARA PRINCESS ANNE HOSPITAL,T,8221 Surf Drive,Panama City,FL,32408,30.1630986,-85.7845665
3017,UNIVERSITY OF TOLEDO MEDICAL CENTER,H,1842 West Park Place,Oklahoma City,OK,73106,35.4795219,-97.5431009
3018,BALDWIN AREA MED CTR,T,6123 West Marlette Avenue,Glendale,AZ,85301,33.5292465,-112.1916809
3019,HENDRICKS COMMUNITY HOSPITAL,W,3100 Don Juan Court,Montgomery,AL,36110,32.4174654,-86.2884313
3020,HOSPITAL DR SUSONI INC,H,86 Russell Street,Manchester,CT,06040,41.77985700000001,-72.525724
3021,DEKALB HEALTH,Q,44 Downey Drive,Manchester,CT,06040,41.7783645,-72.5762079
3022,WING MEMORIAL HOSPITAL AND MEDICAL CENTER,B,8800 Cordell Circle,Anchorage,AK,99502,61.1409305,-149.9437822
3023,KIMBALL HEALTH SERVICES,R,421 1/2 6th Street Southeast,Washington,DC,20003,38.88354700000001,-76.998734
3024,CAMPBELL COUNTY MEMORIAL HOSPITAL,L,312 Westhill Avenue,Inverness,FL,34452,28.841177,-82.36630799999999
3025,LAKE NORMAN REGIONAL MEDICAL CENTER,F,1205 Southwest 128th Street,Oklahoma City,OK,73170,35.3403832,-97.5372799
3026,SUMMIT SURGICAL LLC,X,711 Tashanna Lane,Southport,FL,32409,30.41437699999999,-85.676568
3027,DOCTORS' HOSPITAL OF SLIDELL,D,618 Amberjack Drive,Panama City,FL,32408,30.153991,-85.73084999999999
3028,ELLIS HOSPITAL,I,2902 North Gregg Avenue,Fayetteville,AR,72703,36.1040853,-94.1635855
3029,WARREN MEMORIAL HOSPITAL,Y,6789 West 70th Avenue,Arvada,CO,80003,39.8236737,-105.0717506
3030,NEWTON MEDICAL CENTER,J,8320 Cloud Street,Laurel,MD,20724,39.10376300000001,-76.797466
3031,CHOCTAW MEMORIAL HOSPITAL,B,8 Kozera Avenue,Hadley,MA,01035,42.36135549999999,-72.57288930000001
3032,JEFFERSON HOSPITAL,M,802 Virginia Avenue,Lynn Haven,FL,32444,30.246475,-85.65459899999999
3033,SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER,F,112 Joyner Avenue,Nashville,TN,37210,36.116434,-86.742216
3034,UPPER CONNECTICUT VALLEY HOSPITAL,Y,2017 North Hartford Drive,Fayetteville,AR,72701,36.08820499999999,-94.1074905
3035,ST ELIZABETH HOSPITAL,V,103 Edgewater Road,Severna Park,MD,21146,39.058672,-76.5407029
3036,HEALTHSOURCE SAGINAW,O,224 Michael Sears Road,Belchertown,MA,01007,42.23461,-72.35973
3037,CURRY GENERAL HOSPITAL,K,922 Judge Court East,West River,MD,20778,38.821736,-76.53151299999999
3038,SAINT JOSEPH HOSPITAL LONDON,T,2577 Rhode Island Avenue Northeast,Washington,DC,20018,38.931902,-76.969579
3039,FAIRVIEW HOSPITAL,E,3620 Bentfield Drive,Nashville,TN,37013,36.045177,-86.620921
3040,SAINT JOHN'S HEALTH SYSTEM,G,534 Turpin Street,Anchorage,AK,99504,61.21704200000001,-149.756583
3041,BRATTLEBORO MEMORIAL HOSPITAL,N,2032 Gorgas Street,Montgomery,AL,36106,32.357466,-86.27658699999999
3042,CARONDELET ST JOSEPHS HOSPITAL,T,1497 Greenbrier Road,West Sacramento,CA,95691,38.547427,-121.521598
3043,ROLLINS BROOK COMMUNITY HOSPITAL,Q,1637 Delphil Street,Pueblo,CO,81006,38.225753,-104.547695
3044,CAMERON MEMORIAL COMMUNITY HOSPITAL INC,Q,119 Antioch Pike,Nashville,TN,37211,36.10072,-86.72331
3045,COLUMBUS REGIONAL HOSPITAL,F,6342 Kendall Street,Arvada,CO,80003,39.811755,-105.0660879
3046,WILLAMETTE VALLEY MEDICAL CENTER,T,2 Addison Place,Bloomingdale,GA,31302,32.1008093,-81.2878039
3047,SUTTER TRACY COMMUNITY HOSPITAL,F,1742 Allerford Drive,Hanover,MD,21076,39.153117,-76.738421
3048,WAR MEMORIAL HOSPITAL INC,B,1216 West Hill Street,Louisville,KY,40210,38.227343,-85.7764254
3049,ST CLAIR MEMORIAL HOSPITAL,G,162 Wells Street,Manchester,CT,06040,41.7659844,-72.5128548
3050,WESTERN BAPTIST HOSPITAL,Y,9740 Rhythm Road,Midwest City,OK,73130,35.44392,-97.358334
3051,PASSAVANT AREA HOSPITAL,R,318 Lydall Street,Manchester,CT,06042,41.79475,-72.49465099999999
3052,BELLFLOWER MEDICAL CENTER,Q,238 La Salle Avenue,Piedmont,CA,94610,37.815231,-122.226949
3053,NY EYE AND EAR INFIRMARY,H,481 East Redbud Lane,Fayetteville,AR,72703,36.103899,-94.151128
3054,EAST CARROLL PARISH HOSPITAL,F,172 Chestnut Street,Lynn,MA,01902,42.4696809,-70.93746680000001
3055,MERCY REGIONAL MEDICAL CENTER,L,1817 Southeast 14th Street,Moore,OK,73160,35.325318,-97.46040099999999
3056,STANISLAUS SURGICAL HOSPITAL,Y,2613 Cottonwood Street,Anchorage,AK,99508,61.19696,-149.853952
3057,MADISON VA MEDICAL CENTER,G,45 Brackett Street,Quincy,MA,02169,42.2519714,-70.9942731
3058,SANFORD MAYVILLE,T,4672 A Street Southeast,Washington,DC,20019,38.88839900000001,-76.934015
3059,ANDERSON COUNTY HOSPITAL,B,8820 Culebra Street,Arvada,CO,80007,39.8547193,-105.2138111
3060,MCLAREN LAPEER REGION,W,664 Irving Street Northwest,Washington,DC,20010,38.928737,-77.022661
3061,HARTSELLE MEDICAL CENTER,N,1711 8th Street Northwest,Washington,DC,20001,38.9136509,-77.022629
3062,ADVENTIST BOLINGBROOK HOSPITAL,P,5334 West Northern Avenue,Glendale,AZ,85301,33.5535111,-112.1747068
3063,"CUBA MEMORIAL HOSPITAL, INC",J,3440 Brookhaven Road,Pasadena,MD,21122,39.127619,-76.5278441
3064,DANA-FARBER CANCER INSTITUTE,K,13360 West 83rd Place,Arvada,CO,80005,39.8472684,-105.1496416
3065,DAMERON HOSPITAL,S,703 Elizabeth Barcus Way,Fortuna,CA,95540,40.59661,-124.132857
3066,ATOKA COUNTY MEDICAL CENTER,W,5575 South Dakota Avenue Northeast,Washington,DC,20011,38.9565087,-77.0017809
3067,KAISER FOUNDATION HOSPITAL - ANTIOCH,I,310 12th Avenue,Santa Cruz,CA,95062,36.963154,-121.994045
3068,ST CLAIR MEMORIAL HOSPITAL,A,5420 Sunset Avenue,Panama City Beach,FL,32408,30.145603,-85.755095
3069,QUINCY MEDICAL CENTER,C,212 Burk Way,Del City,OK,73115,35.46132360000001,-97.45096050000001
3070,SWIFT COUNTY BENSON HOSPITAL,R,57 Bremer Drive,Glen Burnie,MD,21061,39.178493,-76.636529
3071,COMANCHE COUNTY MEMORIAL HOSPITAL,V,8546 North 59th Lane,Glendale,AZ,85302,33.5615847,-112.1884147
3072,SOMERSET HOSPITAL,F,129 Grant Street,Redlands,CA,92373,34.0529643,-117.1847245
3073,GEISINGER MEDICAL CENTER,H,5038 North Cimarron Drive,Beverly Hills,FL,34465,28.935938,-82.527367
3074,KANSAS MEDICAL CENTER LLC,T,275 Ridge Lane,Waltham,MA,02452,42.4058377,-71.2357804
3075,REX HOSPITAL,U,10 South Main Street,Fair Haven,VT,05743,43.588963,-73.26503
3076,GREATER BATON ROUGE SURGICAL HOSPITAL,D,8852 Broderick Street,Montgomery,AL,36117,32.3316508,-86.1415806
3077,KAISER FOUNDATION HOSPITAL - WEST LA,M,185 Longview Road,West Tisbury,MA,02568,41.436486,-70.656109
3078,CENTRO CARDIOVASCULAR,E,1720 Quacco Road,Pooler,GA,31322,32.062374,-81.269502
3079,HARLAN APPALACHIAN REGIONAL HEALTHCARE HOSPITAL,R,4739 South Court Street,Montgomery,AL,36105,32.3205979,-86.307214
3080,PHOENIXVILLE HOSPITAL,F,1408 Holly Street,Nashville,TN,37206,36.1755568,-86.7452113
3081,SELF REGIONAL HEALTHCARE,U,1353 West 27th Avenue,Anchorage,AK,99503,61.19630069999999,-149.9098041
3082,OHIO STATE UNIVERSITY HOSPITALS,S,80 North East Street,Holyoke,MA,01040,42.2041219,-72.5977704
3083,PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL,D,464 Springfield Street,Wilbraham,MA,01095,42.1196342,-72.4637343
3084,BELLA VISTA HOSPITAL,J,864 Main Street,Worcester,MA,01610,42.25376019999999,-71.8157373
3085,LAKE MARTIN COMMUNITY HOSPITAL,P,370 Wallace Road,Nashville,TN,37211,36.078257,-86.724182
3086,RUSH OAK PARK HOSPITAL,X,649 South 41st Street,Louisville,KY,40211,38.2527574,-85.8192785
3087,OSWEGO COMMUNITY HOSPITAL,Z,219 Shana Road,Glen Burnie,MD,21060,39.1528017,-76.60245239999999
3088,EASTERN IDAHO REGIONAL MEDICAL CENTER,X,2613 Cottonwood Street,Anchorage,AK,99508,61.19696,-149.853952
3089,SOUTH FLORIDA BAPTIST HOSPITAL,E,324 East Drive,Montgomery,AL,36113,32.3816269,-86.3357293
3090,ST FRANCIS HOSPITAL,P,942 Lewis Road,,CA,95076,36.882406,-121.701963
3091,ANDERSON HOSPITAL,K,55 Sunrise Avenue,Moretown,VT,05660,44.256561,-72.79034399999999
3092,DAVIS HOSPITAL AND MEDICAL CENTER,L,7013 Collinswood Drive,Nashville,TN,37221,36.051513,-86.959874
3093,LAWRENCE MEMORIAL HOSPITAL,M,2034 Fairfax Road,Annapolis,MD,21401,38.9734343,-76.5357427
3094,ST VINCENTS BLOUNT,I,750 West Dimond Boulevard,Anchorage,AK,99515,61.14393190000001,-149.894616
3095,CALVERT MEMORIAL HOSPITAL,M,29076 Little Big Horn Drive,Evergreen,CO,80439,39.562419,-105.319477
3096,SHERIDAN COUNTY HOSPITAL,A,10313 Durham Drive,Oklahoma City,OK,73162,35.574871,-97.66011999999999
3097,ST ELIZABETH BOARDMAN HEALTH CENTER,K,8801 North 63rd Drive,Glendale,AZ,85302,33.5640804,-112.195287
3098,RICHARDSON MEDICAL CENTER,O,1709 Travers Court,Edmond,OK,73003,35.694913,-97.507218
3099,OKLAHOMA HEART HOSPITAL SOUTH,V,10654 North 60th Avenue,Glendale,AZ,85304,33.5833933,-112.189887
3100,MAYO CLINIC HEALTH SYSTEM - WASECA,S,5 Tranquil Place,Pooler,GA,31322,32.081978,-81.261355
3101,MEDICAL CENTER OF NEWARK LLC,V,190 Countryside Drive,Farmington,AR,72730,36.03632899999999,-94.2494229
3102,NORTH ADAMS REGIONAL HOSPITAL,P,220 Avenue B,Williston,VT,05495,44.4635154,-73.12759419999999
3103,LAKE HEALTH,T,6609 Westshire Drive,Louisville,KY,40258,38.134527,-85.874535
3104,INTEGRIS CLINTON REGIONAL HOSPITAL,J,3425 North Futrall Drive,Fayetteville,AR,72703,36.11354499999999,-94.155049
3105,PIONEER COMMUNITY HOSPITAL OF STOKES,O,521 McGregor Court,Montgomery,AL,36117,32.390155,-86.17670799999999
3106,VILLA FELICIANA MEDICAL COMPLEX,M,642 South 2nd Street,Louisville,KY,40202,38.2472593,-85.7549195
3107,FORT WALTON BEACH MEDICAL CENTER,H,2209 East Manor Drive,Fayetteville,AR,72701,36.075132,-94.12903399999999
3108,WILLIAMSON ARH HOSPITAL,T,10129 Spring Gate Drive,Louisville,KY,40241,38.312891,-85.562299
3109,CANANDAIGUA VA MEDICAL CENTER,Q,880 General George Patton Road,Nashville,TN,37221,36.066698,-86.945662
3110,HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,X,421 West 1st Avenue,Anchorage,AK,99501,61.2216911,-149.8905507
3111,VHS HARLINGEN HOSPITAL COMPANY LLC,J,1340 5th Street Northwest,Washington,DC,20001,38.907549,-77.018924
3112,BOULDER CITY HOSPITAL,X,8915 Shevie Drive,Louisville,KY,40272,38.1254107,-85.84821219999999
3113,METHODIST HOSPITALS INC,P,1816 U Place Southeast,Washington,DC,20020,38.866586,-76.978285
3114,GOOD SAMARITAN MEDICAL CENTER,H,2186 Knollwood Drive,Boulder,CO,80302,40.01803,-105.293944
3115,ST JAMES PARISH HOSPITAL,Q,9827 Davenport Avenue,Youngstown,FL,32466,30.326868,-85.457939
3116,MIRIAM HOSPITAL,G,240 54th Avenue North,Nashville,TN,37209,36.1481224,-86.8526358
3117,LOUIS A WEISS MEMORIAL HOSPITAL,T,24 Haven Drive,Savannah,GA,31406,32.0070989,-81.072757
3118,RIVERVIEW REGIONAL MEDICAL CENTER SOUTH,T,143 Canton Court,Goodlettsville,TN,37072,36.3184574,-86.6940838
3119,"HOSPITAL UPR, DR  FEDERICO TRILLA",V,8532 Ingalls Circle,Arvada,CO,80003,39.8532617,-105.0629712
3120,MISSION COMMUNITY HOSPITAL - PANORAMA,S,1383 Purdue Street,San Leandro,CA,94579,37.695385,-122.156506
3121,CASS LAKE INDIAN HEALTH SERVICES HOSPITAL,V,8398 West 62nd Place,Arvada,CO,80004,39.811255,-105.0908198
3122,CENTRAL VALLEY GENERAL HOSPITAL,O,235 Brock Bridge Road,Laurel,MD,20724,39.09828,-76.82574400000001
3123,ROCKVILLE GENERAL HOSPITAL,M,6740 West Montebello Avenue,Glendale,AZ,85303,33.5205715,-112.2039219
3124,HUGH CHATHAM MEMORIAL HOSPITAL,D,17 West 26th Circle,Fayetteville,AR,72701,36.033699,-94.15958800000001
3125,SURGICAL HOSPITAL OF MUNSTER,L,32 Amsden Street,Arlington,MA,02474,42.4043927,-71.138137
3126,PLATTE VALLEY MEDICAL CENTER,Z,1983 Reidsville Street,Annapolis,MD,21401,38.9817243,-76.5313745
3127,MEMORIAL HOSPITAL OF TAMPA,X,817 Nevada Drive Northeast,Palm Bay,FL,32907,28.018582,-80.64569399999999
3128,FRANKLIN HOSPITAL,M,6739 Taft Court,Arvada,CO,80004,39.8189901,-105.1325295
3129,ST MARY'S HOSPITAL,X,37 East Broad Street,Savannah,GA,31401,32.0776278,-81.08469219999999
3130,LANCASTER REGIONAL MEDICAL CENTER,D,6120 Southeast 84th Street,Oklahoma City,OK,73135,35.380836,-97.41582
3131,NEWMAN MEMORIAL HOSPITAL,F,7931 West 55th Avenue,Arvada,CO,80002,39.797431,-105.084855
3132,METHODIST WEST HOUSTON HOSPITAL,C,501 West Maple Street,Fayetteville,AR,72701,36.069956,-94.1653645
