id,name,speciality,address,city,state,zip,lat,lng
873,SOUTH SHORE HOSPITAL,H,6716 South Mariposa Lane,Dublin,CA,94568,37.713863,-121.9110367
874,MERCY HOSPITAL,G,6601 West Ocotillo Road,Glendale,AZ,85301,33.53433,-112.2011246
875,AURORA LAKELAND MED CTR,A,3031 Casa Drive,Nashville,TN,37214,36.143172,-86.643205
876,SKIFF MEDICAL CENTER,A,2027 North Shannon Drive,Fayetteville,AR,72703,36.0892622,-94.17333020000001
877,KENT COUNTY MEMORIAL HOSPITAL,K,5 Hibiscus Avenue,Savannah,GA,31404,32.04552,-81.073267
878,ABBOTT NORTHWESTERN HOSPITAL,Q,814 South Pickard Avenue,Norman,OK,73069,35.206961,-97.45494099999999
879,ROLLINS BROOK COMMUNITY HOSPITAL,G,605 Main Street,Watertown,MA,02472,42.373378,-71.202116
880,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,I,15557 Sutter Creek Road,Sutter Creek,CA,95685,38.41209300000001,-120.738443
881,HORN MEMORIAL HOSPITAL,L,301 Willow Way,Lynn Haven,FL,32444,30.23619,-85.605386
882,HENRY COUNTY MEDICAL CENTER,D,1040 West 27th Avenue,Anchorage,AK,99503,61.195892,-149.901984
883,IOWA CITY VA MEDICAL CENTER,W,22062 Cameron Street,Castro Valley,CA,94546,37.6887201,-122.0675144
884,FLOYD VALLEY HOSPITAL,F,8757 Lamar Circle,Arvada,CO,80003,39.8557446,-105.0681477
885,CLINCH MEMORIAL HOSPITAL,A,1328 Jenks Avenue,Panama City,FL,32401,30.1726222,-85.6620902
886,CHARLEVOIX AREA HOSPITAL,J,2572 Drake Street,Montgomery,AL,36108,32.342203,-86.33643599999999
887,GREENE COUNTY HOSPITAL,C,600 12th Avenue South,Nashville,TN,37203,36.1511457,-86.783423
888,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,K,243 West Haven Drive,Severna Park,MD,21146,39.095234,-76.539132
889,PHYSICIAN'S CARE SURGICAL HOSPITAL,P,8597 Bay Road,Pasadena,MD,21122,39.161536,-76.500959
890,ST NICHOLAS HOSPITAL,B,4537 Tanglewood Trail,Boulder,CO,80301,40.057792,-105.180916
891,JEFFERSON DAVIS COMMUNITY HOSPITAL CAH,X,5036 Jericho Street,Hartford,VT,05001,43.6858829,-72.393875
892,LOWER UMPQUA HOSPITAL DISTRICT,O,4313 Bylsma Circle,Panama City,FL,32404,30.223822,-85.588877
893,NORTHERN COCHISE COMMUNITY HOSPITAL,Q,10110 Landwood Drive,Louisville,KY,40291,38.119501,-85.576748
894,UNITY HOSPITAL OF ROCHESTER,Z,6342 Kendall Street,Arvada,CO,80003,39.811755,-105.0660879
895,SUTTER ROSEVILLE MEDICAL CENTER,T,1753 Zion Road,Fayetteville,AR,72703,36.1273162,-94.1350437
896,LOS ALAMOS MEDICAL CENTER,E,2306 Edinburgh Drive,Montgomery,AL,36116,32.331505,-86.205168
897,CATSKILL REGIONAL MEDICAL CENTER - G HERMANN SITE,N,642 Sagamore Drive,Montgomery,AL,36109,32.393769,-86.232871
898,MEDICAL CENTER OF LEWISVILLE,O,313 Monroe Street,Montgomery,AL,36104,32.379042,-86.30467
899,LAS PALMAS MEDICAL CENTER,K,394 Hilltop Lane,Annapolis,MD,21403,38.961294,-76.500136
900,ST LUKES EPISCOPAL HOSPITAL,L,2203 7th Street Road,Louisville,KY,40208,38.218107,-85.779006
901,SENTARA CAREPLEX HOSPITAL,W,3102 Kinvara Lane,Louisville,KY,40242,38.291202,-85.59211599999999
902,BAPTIST MEM HOSP/GOLDEN TRIANGLE INC,K,81 Reynolds Drive,Colchester,VT,05446,44.502678,-73.19700399999999
903,ADCARE HOSPITAL OF WORCESTER INC,M,45430 Lauri Lane,Oakhurst,CA,93644,37.34877,-119.717807
904,INTEGRIS SOUTHWEST MEDICAL CENTER,Q,2729 East 14th Street,Panama City,FL,32401,30.173293,-85.623364
905,F F THOMPSON HOSPITAL,B,16031 West 63rd Lane,Arvada,CO,80403,39.8117723,-105.1804962
906,SHANDS STARKE REGIONAL MEDICAL CENTER,S,1404 James Way,Edgewater,MD,21037,38.8879642,-76.5100926
907,GREENFIELD AREA MEDICAL CENTER,U,6041 North 72nd Lane,Glendale,AZ,85303,33.525117,-112.215039
908,DAUTERIVE HOSPITAL,M,3901 Old Seward Highway,Anchorage,AK,99503,61.1853511,-149.8649285
909,PAULDING COUNTY HOSPITAL,O,6534 Benton Circle,Arvada,CO,80003,39.815171,-105.057149
910,SEDGWICK COUNTY MEMORIAL HOSPITAL,F,307 Meadowood Court,Lynn Haven,FL,32444,30.237071,-85.60347
911,CANANDAIGUA VA MEDICAL CENTER,Q,9920 West 81st Avenue,Arvada,CO,80005,39.8446204,-105.1083834
912,FLORIDA HOSPITAL DELAND,B,1753 Zion Road,Fayetteville,AR,72703,36.1273162,-94.1350437
913,ADVOCATE GOOD SHEPHERD HOSPITAL,O,9401 3rd Street Road,Louisville,KY,40272,38.115066,-85.823278
914,SAN JUAN VA MEDICAL CENTER,W,3313 East Tecumseh Road,Norman,OK,73071,35.264536,-97.392811
915,SEDGWICK COUNTY MEMORIAL HOSPITAL,Z,100 Birney Street,Peabody,MA,01960,42.521093,-70.92979300000002
916,GRINNELL REGIONAL MEDICAL CENTER,T,619 Colusa Avenue,Berkeley,CA,94707,37.896256,-122.284523
917,WEST HOUSTON MEDICAL CENTER,E,62 Prospect Avenue,Quincy,MA,02170,42.261576,-71.020522
918,ESSENTIA HEALTH ADA,D,3035 Osprey Circle,Panama City,FL,32405,30.214045,-85.65748099999999
919,EUCLID HOSPITAL,J,11813 West 75th Circle,Arvada,CO,80005,39.8341751,-105.1322001
920,HARRISBURG MEDICAL CENTER,H,1710 Massachusetts Avenue Southeast,Washington,DC,20003,38.886104,-76.98016799999999
921,QUEEN OF THE VALLEY MEDICAL CENTER,H,3426 Broadview Street,Montgomery,AL,36110,32.410407,-86.280954
922,RHC ST FRANCIS HOSPITAL,R,3420 Horseshoe Circle,Montgomery,AL,36116,32.3220918,-86.2254811
923,LEXINGTON-LEESTOWN VA MEDICAL CENTER,R,27 Church Street,Manchester,CT,06040,41.77373499999999,-72.52400999999999
924,GRISELL MEMORIAL HOSPITAL DISTRICT #1,Z,1333 Farragut Street Northwest,Washington,DC,20011,38.951333,-77.0321869
925,CASTLE MEDICAL CENTER,Q,2849 Quail Drive,Fayetteville,AR,72704,36.095294,-94.20036300000001
926,PUNXSUTAWNEY AREA HOSPITAL,H,6228 West Larkspur Drive,Glendale,AZ,85304,33.600267,-112.193207
927,ATHOL MEMORIAL HOSPITAL,M,343 Daman Drive,Montgomery,AL,36108,32.2999,-86.342286
928,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,N,19 Murray Road,Essex,VT,05452,44.501023,-73.124143
929,SAINT ANTHONY MEDICAL CENTER,X,1679 Frederick Michael Way,Livermore,CA,94550,37.655627,-121.77304
930,NOCONA GENERAL HOSPITAL,P,992 Sherwood Forest Road,Annapolis,MD,21401,39.01615,-76.56639
931,RESURRECTION MEDICAL CENTER,S,7506 Harvey Street,Panama City,FL,32404,30.150467,-85.56354800000001
932,BARNES JEWISH HOSPITAL,L,7804 Abercorn Street,Savannah,GA,31406,32.00192,-81.11689830000002
933,FREDONIA REGIONAL HOSPITAL,T,2248 South Sutherland Drive,Montgomery,AL,36116,32.331721,-86.19776999999999
934,LUCAS COUNTY HEALTH CENTER,Y,159 North Pawlet Road,Pawlet,VT,05761,43.3834358,-73.204201
935,BON SECOURS - MEMORIAL REGIONAL MEDICAL,W,133 White Cap Way,Panama City Beach,FL,32407,30.192765,-85.81634299999999
936,OAKWOOD HOSPITAL AND MEDICAL CENTER,P,344 Island Road,Savannah,GA,31406,31.927239,-81.09320199999999
937,PROVIDENCE VA MEDICAL CENTER,G,939 West Beach Drive,Panama City,FL,32401,30.161671,-85.674528
938,COVENANT MEDICAL CENTER,S,1265 Southeast 23rd Terrace,Oklahoma City,OK,73129,35.4419581,-97.4871617
939,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,V,4130 Legation Street Northwest,Washington,DC,20015,38.9619069,-77.08174199999999
940,MARSHALL MEDICAL CENTER NORTH,H,55 Armory Street,Quincy,MA,02169,42.2603503,-71.005144
941,LEXINGTON REGIONAL HEALTH CENTER,R,223 Goose Pond Road,Fairfax,VT,05454,44.653053,-72.971587
942,WAMEGO CITY HOSPITAL,P,833 50th Place Northeast,Washington,DC,20019,38.90093299999999,-76.9279239
943,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,N,3318 East Woodbine Road,Orange,CA,92867,33.835,-117.818473
944,ST CHARLES MEDICAL CENTER - REDMOND,C,3762 Royalton Turnpike,Barnard,VT,05068,43.77298700000001,-72.58798999999999
945,MARTIN GENERAL HOSPITAL,Q,912 Countryside Lane,Montgomery,AL,36117,32.404751,-86.18589899999999
946,HORIZON MEDICAL CENTER,S,1416 Ridgewood Avenue,Panama City,FL,32404,30.1738197,-85.6007266
947,KEARNEY COUNTY HEALTH SERVICES HOSPITAL,M,5856 Parfet Court,Arvada,CO,80004,39.80326,-105.121486
948,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,P,2505 North Hampton Court,Fayetteville,AR,72703,36.0959268,-94.1238079
949,ORANGE COAST MEMORIAL MEDICAL CENTER,W,5611 North 61st Avenue,Glendale,AZ,85301,33.519163,-112.191583
950,HIGHLANDS REGIONAL MEDICAL CENTER,P,2325 Eastridge Circle,Moore,OK,73160,35.358778,-97.4688594
951,LOGAN REGIONAL MEDICAL CENTER,I,152 Bissell Street,Manchester,CT,06040,41.7727917,-72.5136789
952,MEMORIAL HOSPITAL LOS BANOS,P,2917 Miramar Drive,Fayetteville,AR,72704,36.107054,-94.2004709
953,PARIS REGIONAL MEDICAL CENTER,C,7 South University Avenue,Fayetteville,AR,72701,36.062438,-94.1686409
954,VA MONTANA HEALTHCARE SYSTEM,Z,8 Village Circle,Randolph,VT,05060,43.927687,-72.65563
955,VALLEY REGIONAL HOSPITAL,C,341 Oakland Street,Manchester,CT,06042,41.805274,-72.5180772
956,CGH MEDICAL CENTER,P,57 Bremer Drive,Glen Burnie,MD,21061,39.178493,-76.636529
957,MARGARETVILLE MEMORIAL HOSPITAL,X,6902 West Sherri Jean Lane,Peoria,AZ,85382,33.63079,-112.207084
958,LEXINGTON REGIONAL HEALTH CENTER,J,112 Coleman Boulevard,Savannah,GA,31408,32.1137898,-81.22341519999999
959,CAPITAL REGIONAL MEDICAL CENTER,L,6407 West Monte Cristo Avenue,Glendale,AZ,85306,33.631238,-112.196396
960,ST ANTHONY HOSPITAL,O,8496 Isles Court,Pasadena,MD,21122,39.111297,-76.467049
961,PARK PLAZA HOSPITAL,X,200 Hialeah Drive,Glen Burnie,MD,21060,39.200188,-76.609284
962,COX MEDICAL CENTER,S,7027 West Phelps Road,Peoria,AZ,85382,33.635541,-112.209889
963,IONIA COUNTY MEMORIAL HOSPITAL,S,2410 Pafford Drive,Nashville,TN,37206,36.189124,-86.716025
964,"ST FRANCIS HOSPITAL, INC",H,5 Irving Street,Easthampton,MA,01027,42.26991770000001,-72.65726289999999
965,REGIONAL HOSPITAL OF SCRANTON,O,906 West Berry Street,Fayetteville,AR,72701,36.0760793,-94.1723526
966,CENTRAL TEXAS HOSPITAL,D,1478 Sharps Point Road,Annapolis,MD,21409,39.003222,-76.43876399999999
967,ST JOHN'S RIVERSIDE HOSPITAL,T,9920 West 81st Avenue,Arvada,CO,80005,39.8446204,-105.1083834
968,MEMORIAL HERMANN TEXAS MEDICAL CENTER,F,201 West Street,Annapolis,MD,21401,38.9769726,-76.5001837
969,DEACONESS HOSPITAL,T,1514 16th Street Southeast,Washington,DC,20020,38.8708699,-76.981956
970,TRINITY MEDICAL CENTER,Q,11330 Elmore Road,Anchorage,AK,99516,61.117906,-149.806908
971,COBRE VALLEY REGIONAL MEDICAL CENTER,S,3714 John Mallette Drive,Nashville,TN,37218,36.196202,-86.8401389
972,EAST TEXAS MEDICAL CENTER ATHENS,V,325 Alexander Drive,Lynn Haven,FL,32444,30.220334,-85.65544
973,SUTTER AUBURN FAITH HOSPITAL,M,7711 North 51st Avenue,Glendale,AZ,85301,33.5502243,-112.1665731
974,PACIFIC HOSPITAL OF LONG BEACH,M,410 51st Avenue North,Nashville,TN,37209,36.1527274,-86.84816409999999
975,LAKEWOOD REGIONAL MEDICAL CENTER,M,5128 West Carol Avenue,Glendale,AZ,85302,33.571654,-112.17049
976,MONTROSE MEMORIAL HOSPITAL,S,9 Thomas Street,Ashland,MA,01721,42.2674218,-71.4978718
977,"WAKEMED, RALEIGH CAMPUS",J,5065 North 54th Avenue,Glendale,AZ,85301,33.5118429,-112.1748805
978,DESOTO REGIONAL HEALTH SYSTEM,Z,2835 Jed Road,Escondido,CA,92027,33.140046,-117.032721
979,PELLA REGIONAL HEALTH CENTER,M,2845 Zelda Road,Montgomery,AL,36106,32.3602803,-86.2633893
980,GLEN COVE HOSPITAL,T,3318 East Woodbine Road,Orange,CA,92867,33.835,-117.818473
981,UNIVERSITY MEDICAL CENTER,N,7102 North 43rd Avenue,Glendale,AZ,85301,33.5415384,-112.1514119
982,HOSPITAL SAN JUAN BAUTISTA MEDICAL CENTER,H,3 Furman Place,Swanton,VT,05488,44.916332,-73.119916
983,BAKERSFIELD MEMORIAL HOSPITAL,M,480 Keene Road,Walden,VT,05836,44.4879516,-72.2823264
984,AVERA MARSHALL REGIONAL MEDICAL CTR,B,126 Sunshine Road,Savannah,GA,31405,32.059784,-81.202271
985,CHILDREN'S HOSPITAL NMC,G,605 Main Street,Watertown,MA,02472,42.373378,-71.202116
986,MARSHALL BROWNING HOSPITAL,L,6 Greenleaf Drive,Merrimac,MA,01860,42.8278778,-71.0133099
987,POLK MEDICAL CENTER,S,5205 West Thunderbird Road,Glendale,AZ,85306,33.6095902,-112.1737799
988,PATIENTS' CHOICE MEDICAL CENTER OF ERIN,N,1353 West 27th Avenue,Anchorage,AK,99503,61.19630069999999,-149.9098041
989,AULTMAN HOSPITAL,N,21323 North 64th Avenue,Glendale,AZ,85308,33.6803787,-112.1972274
990,BIGGS GRIDLEY MEMORIAL HOSPITAL,Y,22709 Canyon Terrace Drive,Castro Valley,CA,94552,37.688608,-122.042969
991,MISSION COMMUNITY HOSPITAL - PANORAMA,H,234 East Beach Drive,Panama City,FL,32401,30.1513967,-85.6604158
992,WOODLAWN HOSPITAL,B,22 Star Farms Drive,Manchester,CT,06040,41.756721,-72.56769899999999
993,NEW RIVER MEDICAL CENTER,L,1622 Edgar D Nixon Avenue,Montgomery,AL,36104,32.356384,-86.3128909
994,JEWISH HOSPITAL - SHELBYVILLE,N,3517 S Street Northwest,Washington,DC,20007,38.914807,-77.070229
995,ORANGE CITY AREA HEALTH SYSTEM,Y,1918 Spruce Street,Boulder,CO,80302,40.020499,-105.270443
996,NEWMAN REGIONAL HEALTH,H,595 West 54th Street,Savannah,GA,31405,32.0454857,-81.1108308
997,MENNONITE GENERAL HOSPITAL INC,T,65 Clark Street,Newton,MA,02459,42.321396,-71.1995577
998,GREENVILLE REGIONAL HOSPITAL,L,3109 Thistle Down Lane,Nashville,TN,37013,36.02579600000001,-86.69677
999,MEMORIAL HOSPITAL OF CARBONDALE,K,28 Wayne Avenue,Waltham,MA,02453,42.3806325,-71.2015761
1000,COMMUNITY HOSPITAL OF LONG BEACH,Z,3189 Main Street,Mammoth Lakes,CA,93546,37.6470787,-118.9686523
1001,DALE MEDICAL CENTER,U,172 Homestead Street,Manchester,CT,06042,41.7875869,-72.530953
1002,EMERUS HOSPITAL,L,1632 North Lunsford Avenue,Fayetteville,AR,72701,36.0827979,-94.137607
1003,LECONTE MEDICAL CENTER,K,327 Idlewylde Drive,Louisville,KY,40206,38.260003,-85.70065199999999
1004,COMMUNITY HOSPITAL ASSOCIATION,R,10749 West Kaler Drive,Glendale,AZ,85307,33.546346,-112.291933
1005,THE MEDICAL CENTER OF SOUTHEAST TEXAS,X,8556 Nelson Court,Arvada,CO,80005,39.850965,-105.117879
1006,FORT LOUDOUN MEDICAL CENTER,V,7101 West Beardsley Road,Glendale,AZ,85308,33.6661742,-112.2118385
1007,METHODIST CHARLTON MEDICAL CENTER,G,594 Putnam Avenue,Cambridge,MA,02139,42.3568866,-71.10681559999999
1008,SAN JOAQUIN GENERAL HOSPITAL,X,2206 Skidaway Road,Savannah,GA,31404,32.045721,-81.063795
1009,SOUTHERN OHIO MEDICAL CENTER,J,2504 Longest Avenue,Louisville,KY,40204,38.239449,-85.7079849
1010,JAMESTOWN REGIONAL MEDICAL CENTER,B,8188 Poinsett Terrace,Pasadena,MD,21122,39.123311,-76.553461
1011,UNIVERSITY MEDICAL CENTER,E,12 17th Place,Tybee Island,GA,31328,31.990015,-80.8495239
1012,PIKE COMMUNITY HOSPITAL,H,312 Shepherd Hills Drive,Nashville,TN,37115,36.29248,-86.691462
1013,LAURENS COUNTY HEALTHCARE SYSTEM,O,760 11th Street Southeast,Washington,DC,20003,38.879695,-76.99121
1014,FRANCISCAN ST FRANCIS HEALTH - BEECH GROVE,P,7564 Moore Court,Arvada,CO,80005,39.834188,-105.11569
1015,REGIONAL HOSPITAL OF SCRANTON,E,2A Cleveland Park Rd,Freetown,MA,02717,41.77750899999999,-70.9551393
1016,BIG BEND REGIONAL MEDICAL CENTER,B,26 Wetherell Street,Manchester,CT,06040,41.76256679999999,-72.5426124
1017,MUNROE REGIONAL MEDICAL CENTER,O,211 West Oak Street,Louisville,KY,40203,38.2351143,-85.75778299999999
1018,NEBRASKA HEART HOSPITAL,T,1431 King George Boulevard,Savannah,GA,31419,31.9775273,-81.2259819
1019,KIMBALL HEALTH SERVICES,U,134 Butternut Road,Manchester,CT,06040,41.771735,-72.48763
1020,JERSEY SHORE HOSPITAL,K,34 Main Street,Gardner,MA,01440,42.5751904,-71.9948959
1021,MAYO CLINIC HEALTH SYSTEM - MANKATO,L,115 Waddell Road,Manchester,CT,06040,41.7660221,-72.5477647
1022,BYRD REGIONAL HOSPITAL,W,1122 McDaniel Street,Sun City Center,FL,33573,27.693293,-82.37096849999999
1023,COMMUNITY HOSPITAL OF BREMEN INC,A,7822 Club Crest Drive,Arvada,CO,80005,39.8368309,-105.093756
1024,CAVERNA MEMORIAL HOSPITAL,F,700 Revels Drive,Nashville,TN,37207,36.223744,-86.81062999999999
1025,ALICE PECK DAY MEMORIAL HOSPITAL,A,220 Avenue B,Williston,VT,05495,44.4635154,-73.12759419999999
1026,UPPER VALLEY MEDICAL CENTER,K,607 Trails End Road,Manchester,CT,06042,41.8007533,-72.5421348
1027,MILTON HOSPITAL INC,T,2552 Massachusetts Avenue Northwest,Washington,DC,20008,38.9165459,-77.057323
1028,COMMUNITY HOSPITAL OF SAN BERNARDINO,S,2075 Archer Drive,Fayetteville,AR,72701,36.072849,-94.188638
1029,IROQUOIS MEMORIAL HOSPITAL,I,19448 Currant Drive,Edmond,OK,73012,35.6697215,-97.5520796
1030,JFK MEDICAL CENTER,S,760 11th Street Southeast,Washington,DC,20003,38.879695,-76.99121
1031,LIMESTONE MEDICAL CENTER,E,20930 Todd Valley Road,Foresthill,CA,95631,38.989466,-120.883108
1032,BRIDGTON HOSPITAL,L,1223 Delaware Avenue,Deale,MD,20733,38.799962,-76.51803699999999
1033,WILCOX MEMORIAL HOSPITAL,U,812 Southwest 151st Street,Oklahoma City,OK,73170,35.3171496,-97.5288137
1034,BLUE MOUNTAIN HOSPITAL,U,8595 West 81st Drive,Arvada,CO,80005,39.8449341,-105.0937351
1035,MARIA PARHAM MEDICAL CENTER,U,8125 Glynnwood Drive,Montgomery,AL,36117,32.341844,-86.14093
1036,VAN WERT COUNTY HOSPITAL,H,8597 Bay Road,Pasadena,MD,21122,39.161536,-76.500959
1037,WEST HOUSTON MEDICAL CENTER,R,912 Countryside Lane,Montgomery,AL,36117,32.404751,-86.18589899999999
1038,LAKE HEALTH,B,1666 South Summer Rose Avenue,Fayetteville,AR,72701,36.044801,-94.1003209
1039,DANA-FARBER CANCER INSTITUTE,G,802 East 37th Street,Savannah,GA,31401,32.054012,-81.087324
1040,METROPOLITAN HOSPITAL OF MIAMI,W,1267 Martin Street,Nashville,TN,37203,36.1404897,-86.7695179
1041,CYPRESS FAIRBANKS MEDICAL CENTER,I,2544 Worthington Way,Fayetteville,AR,72703,36.09696,-94.11189
1042,MEDSTAR SAINT MARY'S HOSPITAL,Q,314 South 17th Street,Nashville,TN,37206,36.1719075,-86.740228
1043,HASKELL MEMORIAL HOSPITAL,O,4738 Mallard Common,Fremont,CA,94555,37.5666441,-122.0444344
1044,DAVIS REGIONAL MEDICAL CENTER,H,10301 La Plaza Drive,Louisville,KY,40272,38.1069493,-85.87072049999999
1045,PROVIDENCE TARZANA MEDICAL CENTER,I,521 East 4th Street,Panama City,FL,32401,30.15546,-85.653976
1046,GLENCOE REGIONAL HEALTH SERVICES,C,1780 142nd Avenue,San Leandro,CA,94578,37.7168246,-122.1336681
1047,ST FRANCIS MEDICAL CENTER,T,41 Fairway Drive,Tewksbury,MA,01876,42.5941537,-71.20413839999999
1048,SPEARE MEMORIAL HOSPITAL,X,703 Elizabeth Barcus Way,Fortuna,CA,95540,40.59661,-124.132857
1049,ST JOSEPHS MERCY HEALTH CENTER INC,E,16 Conway Street,Shelburne Falls,MA,01370,42.6022637,-72.74100059999999
1050,SPARKS REGIONAL MEDICAL CENTER,J,6007 Yarrow Street,Arvada,CO,80004,39.806211,-105.084446
1051,CHESTERFIELD GENERAL HOSPITAL,Z,7101 West Beardsley Road,Glendale,AZ,85308,33.6661742,-112.2118385
1052,THREE RIVERS HEALTH,A,135 Pond Road,Shelburne,VT,05482,44.37428999999999,-73.177277
1053,WRIGHT MEDICAL CENTER,G,521 East 4th Street,Panama City,FL,32401,30.15546,-85.653976
1054,BEAR RIVER VALLEY HOSPITAL,H,222 Plymouth Street,Middleborough,MA,02346,41.928117,-70.9416075
1055,ST JOHN MEDICAL CENTER,V,62 Prospect Avenue,Quincy,MA,02170,42.261576,-71.020522
1056,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,X,3511 Oakland Zion Road,Fayetteville,AR,72703,36.1142691,-94.1027196
1057,BUTLER COUNTY MEDICAL CENTER,U,223 Goose Pond Road,Fairfax,VT,05454,44.653053,-72.971587
1058,CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL,V,801 Dale Road,Glen Burnie,MD,21060,39.154758,-76.61469199999999
1059,WILLIAM NEWTON HOSPITAL,S,1129 I Street,Anchorage,AK,99501,61.2110743,-149.899634
1060,MARY IMMACULATE HOSPITAL,I,503 Early Street,Savannah,GA,31405,32.017854,-81.102279
1061,TRIGG COUNTY HOSPITAL,E,517 Retford Drive,Severna Park,MD,21146,39.086405,-76.580855
1062,"DOCTORS HOSPITAL OF WEST COVINA, INC",H,20117 Lucas Avenue,Anchorage,AK,99577,61.31413,-149.50769
1063,WHITE RIVER MEDICAL CENTER,N,1900 West Virginia Avenue Northeast,Washington,DC,20002,38.9114897,-76.9847941
1064,NEW HANOVER REGIONAL MEDICAL CENTER,Z,15082 North 59th Avenue,Glendale,AZ,85306,33.6231673,-112.1871757
1065,PAWNEE COUNTY MEMORIAL HOSPITAL,L,7102 North 43rd Avenue,Glendale,AZ,85301,33.5415384,-112.1514119
1066,JOHN C LINCOLN DEER VALLEY HOSPITAL,J,6123 West Marlette Avenue,Glendale,AZ,85301,33.5292465,-112.1916809
1067,ST MARY MEDICAL CENTER,G,194 Buckland Hills Drive,Manchester,CT,06042,41.80687,-72.5459
1068,JACOBI MEDICAL CENTER,L,102 Hayes Drive,Pooler,GA,31322,32.097552,-81.20066
1069,RENAISSANCE HOSPITAL TERRELL,A,7030 West Krall Street,Glendale,AZ,85303,33.534067,-112.210763
1070,NAPLES COMMUNITY HOSPITAL,O,15238 North 65th Avenue,Glendale,AZ,85306,33.6223783,-112.1988149
1071,HANCOCK REGIONAL HOSPITAL,E,1753 Zion Road,Fayetteville,AR,72703,36.1273162,-94.1350437
1072,"METHODIST HOSPITAL,THE",R,5804 West Abraham Lane,Glendale,AZ,85308,33.677824,-112.183949
1073,SHANDS JACKSONVILLE MEDICAL CENTER,Y,503 Blackwood Terrace Southeast,Calhoun,GA,30701,34.459017,-84.914659
1074,PHELPS MEMORIAL HEALTH CENTER,G,8150 North 61st Avenue,Glendale,AZ,85302,33.555668,-112.1926295
1075,STURDY MEMORIAL HOSPITAL,G,5747 West Missouri Avenue,Glendale,AZ,85301,33.5153047,-112.1837674
1076,OCHSNER MEDICAL CENTER-BATON ROUGE,D,45 Baldridge Road,Annapolis,MD,21401,38.987035,-76.516648
1077,IVINSON MEMORIAL HOSPITAL,U,1644 New Jersey Avenue Northwest,Washington,DC,20001,38.91233,-77.017736
1078,EDWARD W SPARROW HOSPITAL,G,8526 Preston Highway,Louisville,KY,40219,38.1282719,-85.68177279999999
1079,PROVIDENCE ALASKA MEDICAL CENTER,V,8 Kozera Avenue,Hadley,MA,01035,42.36135549999999,-72.57288930000001
1080,NORWALK HOSPITAL ASSOCIATION,M,1629 South Razorback Road,Fayetteville,AR,72701,36.0468184,-94.1812858
1081,ADVOCATE TRINITY HOSPITAL,L,17433 Teklanika Drive,Anchorage,AK,99577,61.317634,-149.55739
1082,MEDICAL CITY DALLAS HOSPITAL,F,921 5th Street Southeast,Washington,DC,20003,38.8787625,-76.9997611
1083,OVERLAND PARK REG MED CTR,D,25721 Berryhill Road,Anchorage,AK,99577,61.291218,-149.40241
1084,NEW RIVER MEDICAL CENTER,I,3114 US Highway 98,Mexico Beach,FL,32456,29.9491841,-85.41904129999999
1085,POINTE COUPEE GENERAL HOSPITAL,V,55620 Jolon Road,King City,CA,93930,36.1162599,-121.130646
1086,MCLAREN - GREATER LANSING,M,9545 West 74th Avenue,Arvada,CO,80005,39.831067,-105.104237
1087,UNIVERSITY OF NORTH CAROLINA HOSPITAL,J,3538 Albemarle Street Northwest,Washington,DC,20008,38.947617,-77.06859399999999
1088,ALEGENT HEALTH PLAINVIEW HOSPITAL,Q,1217 Greenwood Court,Nashville,TN,37206,36.1905,-86.73192999999999
1089,COVENANT HOSPITAL PLAINVIEW,L,2411 Alteras Drive,Nashville,TN,37211,36.020969,-86.7016189
1090,DESERT VIEW REGIONAL MEDICAL CENTER,W,316 Sourwood Court,Millersville,MD,21108,39.100198,-76.606707
1091,MERCY MEDICAL CENTER,I,17361 Baronoff Avenue,Anchorage,AK,99577,61.314642,-149.557618
1092,FROEDTERT MEM LUTHERAN HSPTL,H,5644 Kipling Parkway,Arvada,CO,80002,39.7989502,-105.1101977
1093,QUEEN OF THE VALLEY MEDICAL CENTER,I,1915 Southeast 29th Street,Oklahoma City,OK,73129,35.4360844,-97.4787061
