name,speciality,address,city,squidward,state,zip,lat,lng,johnStamos
EASTERN NEW MEXICO MEDICAL CENTER,D,29 Vista Flores,Pleasanton,CA,94566,37.6681878,-121.8514835
PROWERS MEDICAL CENTER,O,1403 Lincoln Street,Savannah,GA,31401,32.0613716,-81.09482249999999
SHELBY MEMORIAL HOSPITAL,J,5224 Wasena Avenue,Baltimore,MD,21225,39.223779,-76.60339499999999
HI-DESERT MEDICAL CENTER,A,6739 Taft Court,Arvada,CO,80004,39.8189901,-105.1325295
UNITED MEDICAL CENTER,T,70 East Terrace,South Burlington,VT,05403,44.46414499999999,-73.189137
WALLOWA MEMORIAL HOSPITAL,G,3504 Mount View Ridge Drive,Nashville,TN,37013,36.0678178,-86.596313
FAYETTE MEDICAL CENTER,X,125 Heritage Way,Savannah,GA,31419,32.032415,-81.23194099999999
KNOX COMMUNITY HOSPITAL,R,85 Hokum Rock Road,Dennis,MA,02638,41.73281799999999,-70.181079
GOTHENBURG MEMORIAL HOSPITAL,S,214 South End Road,Mount Tabor,VT,05739,43.3157344,-72.98745710000001
LAWRENCE COUNTY MEMORIAL HOSPITAL,Q,2 Sotelo Avenue,Piedmont,CA,94611,37.820272,-122.2195409
BEAR RIVER VALLEY HOSPITAL,D,2246 West Fairview Avenue,Montgomery,AL,36108,32.35158,-86.33237299999999
SANFORD HOSPITAL WEBSTER - CAH,U,2464 Windham Hill Road,Townshend,VT,05359,43.118862,-72.7071689
EVERGREEN HOSPITAL MEDICAL CENTER,X,545 East Muhammad Ali Boulevard,Louisville,KY,40202,38.2497972,-85.7430095
ELLIOT HOSPITAL,D,15010 North 59th Avenue,Glendale,AZ,85306,33.6214932,-112.1865942
JOHNSON MEMORIAL HOSPITAL,B,100 Lake Forest Drive,Montgomery,AL,36117,32.383714,-86.16060399999999
CHARLESTON SURGICAL HOSPITAL,Q,1 Kelton Court,Oakland,CA,94611,37.8243896,-122.2508859
DICKINSON COUNTY MEMORIAL HOSPITAL,A,3024 24th Street Northeast,Washington,DC,20018,38.9286326,-76.97236509999999
NEWMAN REGIONAL HEALTH,F,6463 Vrain Street,Arvada,CO,80003,39.814056,-105.046913
ANNE ARUNDEL MEDICAL CENTER,I,3102 Kinvara Lane,Louisville,KY,40242,38.291202,-85.59211599999999
MERCY HOSPITAL,C,225 Almond Street,Fall River,MA,02721,41.698185,-71.171035
PRAIRIE LAKES HOSPITAL,J,110 Carraway Lane,Annapolis,MD,21401,38.9744956,-76.5058135
JASPER GENERAL HOSPITAL,T,903 Mallard Creek Road,Saint Matthews,KY,40207,38.2384725,-85.63011589999999
SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER,H,34 Holyoke Road,Manchester,CT,06040,41.753855,-72.498972
GEORGE WASHINGTON UNIV HOSPITAL,L,1408 Holly Street,Nashville,TN,37206,36.1755568,-86.7452113
PRINCE WILLIAM HOSPITAL,V,7041 Coe Road,Panama City,FL,32404,30.2716997,-85.5325422
CHILDREN'S HOSPITAL OF MICHIGAN,Y,200 Redwood Road,Manchester,CT,06040,41.748421,-72.562237
YUMA DISTRICT HOSPITAL - CAH,Y,404 Middle Turnpike West,Manchester,CT,06040,41.7806361,-72.54140129999999
PASCO REGIONAL MEDICAL CENTER,A,386 Pratt Road,,VT,05033,43.9667699,-72.122581
HORN MEMORIAL HOSPITAL,Z,1222 Arcade Boulevard,Sacramento,CA,95815,38.626122,-121.43861
HOWARD YOUNG MED CTR,X,20097 Butterfield Drive,Castro Valley,CA,94546,37.6990989,-122.085039
COAST PLAZA HOSPITAL,W,2441 Chase Park Drive,Montgomery,AL,36110,32.4266516,-86.2700112
SOUTH SHORE HOSPITAL,V,394 Hilltop Lane,Annapolis,MD,21403,38.961294,-76.500136
MISSOURI BAPTIST HOSPITAL SULLIVAN,U,2522 Fountain Avenue,South Lake Tahoe,CA,96150,38.918128,-119.98002
FLORIDA HOSPITAL DELAND,M,243 McKee Street,Manchester,CT,06040,41.765493,-72.54163
EISENHOWER MEDICAL CENTER,I,2902 Flint Street,Union City,CA,94587,37.60442,-122.069607
HOSPITAL OF ST RAPHAEL,H,7407 North 75th Drive,Glendale,AZ,85303,33.54394670000001,-112.2209465
ORTHOPAEDIC HSPTL OF WI,Z,314 South 17th Street,Nashville,TN,37206,36.1719075,-86.740228
SAINT MARY'S REGIONAL MEDICAL CENTER,R,1609 Porter Avenue,Nashville,TN,37206,36.196292,-86.725028
RIVERSIDE COMMUNITY HOSPITAL,Y,12300 Apache Avenue,Savannah,GA,31419,31.976364,-81.16868699999999
ADVOCATE TRINITY HOSPITAL,C,4188 Summerview Drive,Louisville,KY,40272,38.0741784,-85.8750755
KANSAS HEART HOSPITAL,Z,3620 Bentfield Drive,Nashville,TN,37013,36.045177,-86.620921
MAUI MEMORIAL MEDICAL CENTER,L,4408 Bonaparte Boulevard,Midwest City,OK,73110,35.482651,-97.38337399999999
ST RITA'S MEDICAL CENTER,Y,439 Crestmont Drive,Oakland,CA,94619,37.799782,-122.178871
ARKANSAS VALLEY REGIONAL MEDICAL CENTER,O,816 West 19th Avenue,Anchorage,AK,99503,61.203221,-149.898655
ARROYO GRANDE COMMUNITY HOSPITAL,C,185 Woodlawn Road,Burlington,VT,05408,44.507765,-73.256024
VA NEW JERSEY HEALTH CARE SYSTEM,H,4255 Tanager Common,Fremont,CA,94555,37.5738888,-122.0460256
NEW YORK WESTCHESTER SQUARE MEDICAL CENTER,Y,505 Southeast 32nd Street,Oklahoma City,OK,73129,35.4325058,-97.5032743
SENECA DISTRICT HOSPITAL,U,2611 Bluefield Avenue,Nashville,TN,37214,36.16786,-86.670203
HILLCREST MEDICAL CENTER,Y,6620 North 61st Drive,Glendale,AZ,85301,33.533845,-112.192053
CENTRACARE HEALTH SYSTEM - LONG PRAIRIE,J,5415 Frank Hough Road,Panama City,FL,32404,30.235831,-85.566138
STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,Q,6100 Bullard Drive,Oakland,CA,94611,37.829801,-122.216252
WALTHALL COUNTY GENERAL HOSPITAL CAH,U,7401 West Arrowhead Clubhouse Drive,Glendale,AZ,85308,33.66419,-112.216752
SYLVAN GROVE HOSPITAL,W,606 Lincoln Street,Savannah,GA,31401,32.067905,-81.092159
CHARLES COLE MEMORIAL HOSPITAL,R,8614 Surf Drive,Panama City,FL,32408,30.1662655,-85.7887871
NORTH OKALOOSA MEDICAL CENTER,K,120 Depot Street,Easton,MA,02375,42.0420508,-71.0786277
BOISE VA MEDICAL CENTER,Q,7613 Yule Court,Arvada,CO,80007,39.834511,-105.202472
MEEKER MEMORIAL HOSPITAL,X,15253 North 62nd Avenue,Glendale,AZ,85306,33.6226261,-112.1931236
VALLEY PRESBYTERIAN HOSPITAL,M,172 Chestnut Street,Lynn,MA,01902,42.4696809,-70.93746680000001
SHEEHAN MEMORIAL HOSPITAL,P,1139 Addison Street,Berkeley,CA,94702,37.8683866,-122.290025
UNIV OF S AL CHILDREN'S & WOMEN'S HOS,N,115 Home Avenue,Burlington,VT,05401,44.450746,-73.213854
TAKOMA REGIONAL HOSPITAL,Q,316 20th Street Northeast,Washington,DC,20002,38.8939527,-76.97642739999999
"CLINTON COUNTY HOSPITAL, INC",K,921 5th Street Southeast,Washington,DC,20003,38.8787625,-76.9997611
MEDWEST HARRIS,D,5611 Kendall Court,Arvada,CO,80002,39.7991311,-105.0667299
DOWNEY REGIONAL MEDICAL CENTER,C,2732 Humboldt Avenue,Oakland,CA,94602,37.7906226,-122.2090177
ST JOSEPH MERCY HOSPITAL,I,4911 Alameda Street,Panama City,FL,32404,30.152276,-85.600115
JPS HEALTH NETWORK,F,1113 West Trinity Lane,Nashville,TN,37218,36.206909,-86.81583599999999
COOKEVILLE REGIONAL MEDICAL CENTER,J,5329 A Street,Greeley,CO,80634,40.4347001,-104.7702805
THE ORTHOPEDIC SPECIALTY HOSPITAL,B,4329 Howe Street,Oakland,CA,94611,37.83019,-122.249552
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,F,514 Flower Lane,Alameda,CA,94502,37.7356811,-122.2349598
PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN,D,3762 Royalton Turnpike,Barnard,VT,05068,43.77298700000001,-72.58798999999999
SIOUX FALLS VA MEDICAL CENTER,A,7513 Lois Street,Panama City,FL,32404,30.149239,-85.563121
WESTFIELDS HOSPITAL,B,6606 North 52nd Drive,Glendale,AZ,85301,33.5335158,-112.171628
CHRISTUS ST MICHAEL HEALTH SYSTEM,G,4807 North Grove Avenue,Warr Acres,OK,73122,35.5203601,-97.6147122
MAINE COAST MEMORIAL HOSPITAL,N,303 Addison Drive,Glen Burnie,MD,21060,39.138572,-76.580117
WESTON COUNTY HEALTH SERVICES,U,5102 Ander Drive,Brentwood,TN,37027,36.0025004,-86.6944901
LAKE FOREST HOSPITAL,X,1114 Barley Drive,Montgomery,AL,36111,32.329514,-86.284313
BROOKVILLE HOSPITAL,W,11330 Elmore Road,Anchorage,AK,99516,61.117906,-149.806908
ADVENTIST LA GRANGE MEMORIAL HOSPITAL,G,353 Cotswold Cmns,Norman,OK,73072,35.2235893,-97.4900389
SUNNYSIDE COMMUNITY HOSPITAL,E,2130 Loren Circle,Fayetteville,AR,72701,36.071889,-94.191613
HOSPITAL DAMAS INC,T,468 Raymond Drive,Ione,CA,95640,38.356566,-120.935883
MARSHALL BROWNING HOSPITAL,H,1417 Stoneykirk Road,Pelham,AL,35124,33.26972,-86.756497
SAVOY MEDICAL CENTER,P,55 Sunrise Avenue,Moretown,VT,05660,44.256561,-72.79034399999999
DANIELS MEMORIAL HOSPITAL,A,4940 Fuller Road,Montgomery,AL,36110,32.42936,-86.21683519999999
ST VINCENT DUNN HOSPITAL INC,P,2 Misty Marsh Drive,Savannah,GA,31419,32.045633,-81.248581
EMERUS HOSPITAL,E,4444 Central Avenue,Fremont,CA,94536,37.55069599999999,-122.007419
AURORA ST LUKES MEDICAL CENTER,P,8133 Meadowgreen Place,Louisville,KY,40299,38.1899697,-85.60704779999999
HENDRICKS COMMUNITY HOSPITAL,G,1112 Flat Rock Road,Louisville,KY,40245,38.251812,-85.43454
TOMAH VA MEDICAL CENTER,Q,260 Park Avenue,Pooler,GA,31322,32.1331536,-81.24981009999999
BERWICK HOSPITAL CENTER,E,800 California 116,Sebastopol,CA,95472,38.4088988,-122.8399147
SAINT ALPHONSUS MEDICAL CENTER - NAMPA,W,6518 Dolphin Court,Glen Burnie,MD,21061,39.198769,-76.63721
BROWARD HEALTH IMPERIAL POINT,B,2411 Alteras Drive,Nashville,TN,37211,36.020969,-86.7016189
TUOMEY HEALTHCARE SYSTEM,H,600 Marshall Street,Louisville,KY,40202,38.2500352,-85.7423251
GRAND LAKE HEALTH SYSTEM,U,18 Densmore Drive,Essex,VT,05452,44.492953,-73.101883
VA ANN ARBOR HEALTHCARE SYSTEM,H,310 West Trinity Lane,Nashville,TN,37207,36.206447,-86.78049899999999
REID HOSPITAL & HEALTH CARE SERVICES,B,134 Butternut Road,Manchester,CT,06040,41.771735,-72.48763
SANFORD CANBY MEDICAL CENTER,W,301 Argonaut Street,Panama City Beach,FL,32413,30.20514,-85.84755899999999
SAMPSON REGIONAL MEDICAL CENTER,R,5611 Kendall Court,Arvada,CO,80002,39.7991311,-105.0667299
TANNER MEDICAL CENTER VILLA RICA,S,1629 South Razorback Road,Fayetteville,AR,72701,36.0468184,-94.1812858
SIERRA MEDICAL CENTER,O,5938 Laguna Honda Street,Redding,CA,96001,40.5283666,-122.3878429
STEWART MEMORIAL COMMUNITY HOSPITAL,K,146 Walnut Street,Manchester,CT,06040,41.769463,-72.53650979999999
DEKALB HEALTH,V,108 East 11th Avenue,Anchorage,AK,99501,61.2115071,-149.8824567
MARINERS HOSPITAL,N,1613 Ensenada Way,Aurora,CO,80011,39.7422815,-104.762286
SONOMA DEVELOPMENTAL CENTER,B,1852 Cherry Road,Annapolis,MD,21409,39.004722,-76.44483
DIXIE REGIONAL MEDICAL CENTER,M,17109 Guava Avenue,Panama City Beach,FL,32413,30.227626,-85.88994799999999
APPLETON MUNICIPAL HOSPITAL,T,243 McKee Street,Manchester,CT,06040,41.765493,-72.54163
ST VINCENT INFIRMARY MEDICAL CENTER,Z,11507 East Neville Avenue,Mesa,AZ,85209,33.366249,-111.5858266
WASHINGTON COUNTY HOSPITAL,E,46 Sugarloaf Hill Road,Warren,VT,05674,44.1166669,-72.8856442
ADVOCATE TRINITY HOSPITAL,Q,2443 Sierra Nevada Road,Mammoth Lakes,CA,93546,37.641304,-118.971489
MESA VIEW REGIONAL HOSPITAL,Q,10202 Vista Drive,Cupertino,CA,95014,37.3254329,-122.026957
ST LUKE'S ROOSEVELT HOSPITAL,T,7802 North Alsup Road,Litchfield Park,AZ,85340,33.549289,-112.402729
TOMBALL REGIONAL MEDICAL CENTER,M,8 Richardson Road,Barre,VT,05641,44.212082,-72.5190609
SAINT FRANCIS BARTLETT MEDICAL CENTER,Q,40902 Ingersoll Terrace,Fremont,CA,94538,37.537485,-121.9558629
LINCOLN HOSPITAL,Y,4418 15th Street Northwest,Washington,DC,20011,38.944698,-77.03482319999999
OAKDALE COMMUNITY HOSPITAL,P,231 South Kimbrel Avenue,Panama City,FL,32404,30.14022199999999,-85.58254699999999
PRESTON MEMORIAL HOSPITAL,Y,260 Rio Del Mar Boulevard,Aptos,CA,95003,36.967915,-121.902513
SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER,V,1537 Northwest 123rd Street,Oklahoma City,OK,73120,35.5961896,-97.53951699999999
DES PERES HOSPITAL,D,8243 Daniels Purchase Way,Millersville,MD,21108,39.115888,-76.64139899999999
ST FRANCIS MEMORIAL HOSPITAL,Z,15847 West 74th Place,Arvada,CO,80007,39.832021,-105.178337
BLACK HILLS SURGICAL HOSPITAL LLP,W,800 Old Stage Road,Glen Burnie,MD,21061,39.1480719,-76.6371115
HAZARD ARH REGIONAL MEDICAL CENTER,C,6622 West Altadena Avenue,Glendale,AZ,85304,33.592075,-112.201329
FLORIDA HOSPITAL TAMPA,X,1101 Lotus Avenue,Glen Burnie,MD,21061,39.191982,-76.6525659
VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,J,127 Andover Drive,Savannah,GA,31405,32.02335,-81.099446
GOOD SAMARITAN HOSPITAL,V,6725 Pamela Court,Montgomery,AL,36116,32.334546,-86.20349999999999
TEXAS HEALTH HARRIS METHODIST FORT WORTH,J,6201 West Olive Avenue,Glendale,AZ,85302,33.5655945,-112.1942178
LAWRENCE GENERAL HOSPITAL,Y,7573 National Drive,Livermore,CA,94550,37.70168,-121.701526
COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,V,2027 North Shannon Drive,Fayetteville,AR,72703,36.0892622,-94.17333020000001
SUMNER REGIONAL MEDICAL CENTER,V,1001 6th Street Northwest,Washington,DC,20001,38.9025758,-77.01990350000001
MADERA COMMUNITY HOSPITAL,G,8934 Arrowrock Trail,Smartsville,CA,95977,39.198651,-121.280114
METHODIST HOSPITALS INC,I,1509 Hadley Avenue,Nashville,TN,37138,36.254631,-86.64751299999999
SHERIDAN VA MEDICAL CENTER,W,2414 Parker Street,Berkeley,CA,94704,37.862903,-122.2595092
WILCOX MEMORIAL HOSPITAL,G,4316 Sunnybrook Drive,Montgomery,AL,36108,32.316971,-86.37054599999999
CHILLICOTHE VA MEDICAL CENTER,K,627 Emerson Street Northwest,Washington,DC,20011,38.950225,-77.0212169
RUBY VALLEY HOSPITAL,G,6049 Quail Street,Arvada,CO,80004,39.806876,-105.1239949
SADDLEBACK MEMORIAL MEDICAL CENTER,N,407 West Hillwood Drive,Nashville,TN,37205,36.12585,-86.867256
"IRA DAVENPORT MEMORIAL HOSPITAL, INC",G,600 Crosby Boulevard,Midwest City,OK,73110,35.4588784,-97.41534899999999
HARDY WILSON MEMORIAL HOSPITAL CAH,B,5788 Cane Ridge Road,Nashville,TN,37013,36.018688,-86.639803
PRESBYTERIAN/ST LUKE'S MEDICAL CENTER,J,2765 North Barcelona Avenue,Fayetteville,AR,72703,36.102026,-94.15365
OAKDALE COMMUNITY HOSPITAL,E,3014 R Street Northwest,Washington,DC,20007,38.9126262,-77.0598354
NEWMAN REGIONAL HEALTH,K,6228 West Larkspur Drive,Glendale,AZ,85304,33.600267,-112.193207
SOUTH POINTE HOSPITAL,D,441 Merritt Avenue,Oakland,CA,94610,37.8058663,-122.2493644
BAPTIST MEMORIAL HOSPITAL DESOTO,Q,2405 230th Street,Pasadena,MD,21122,39.12585,-76.549013
FILLMORE COMMUNITY MEDICAL CENTER,L,51 Edgar Road,Scituate,MA,02066,42.2139149,-70.74585669999999
SARASOTA MEMORIAL HOSPITAL,S,7111 North 75th Avenue,Glendale,AZ,85303,33.540617,-112.21863
METHODIST MCKINNEY HOSPITAL,L,4401 Virginia Avenue,Louisville,KY,40211,38.24072,-85.82687899999999
SUNRISE HOSPITAL AND MEDICAL CENTER,L,1314 89th Avenue,Oakland,CA,94621,37.7497401,-122.1762833
CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,R,618 Ava Circle Northeast,Washington,DC,20017,38.949649,-76.997648
MONROE COUNTY HOSPITAL,S,1801 Dodge Trail,Edmond,OK,73003,35.652667,-97.507481
PROVIDENCE PORTLAND MEDICAL CENTER,G,13525 West Stella Lane,Litchfield Park,AZ,85340,33.528206,-112.350848
EMANUEL MEDICAL CENTER INC,G,119 Oakland Street,Manchester,CT,06042,41.7976637,-72.5199944
RIVERVIEW HOSPITAL,S,1353 West 27th Avenue,Anchorage,AK,99503,61.19630069999999,-149.9098041
PARKVIEW MEDICAL CENTER INC,X,208 Waterford Drive,Lynn Haven,FL,32444,30.236457,-85.6050039
UINTAH BASIN MEDICAL CENTER,P,40700 Penn Lane,Fremont,CA,94538,37.540659,-121.957693
METHODIST HOSPITAL,U,7609 Doris Place,Oklahoma City,OK,73162,35.5759649,-97.64877299999999
OAKWOOD HOSPITAL AND MEDICAL CENTER,C,1254 Muldoon Road,Anchorage,AK,99504,61.2099918,-149.7342058
LAUREL REGIONAL MEDICAL CENTER,W,241 Methuen Street,Lowell,MA,01850,42.6578963,-71.2970094
LONGMONT UNITED HOSPITAL,K,109 High Street,Manchester,CT,06040,41.76899239999999,-72.5345151
CANCER CARE PARTNERS LLC,Z,10881 Northforde Drive,Cupertino,CA,95014,37.335812,-122.023985
LEGACY GOOD SAMARITAN MEDICAL CENTER,G,1230 Stafford Drive,Montgomery,AL,36117,32.32403,-86.14840099999999
MACON COUNTY GENERAL HOSPITAL,R,20097 Butterfield Drive,Castro Valley,CA,94546,37.6990989,-122.085039
SAN JACINTO METHODIST HOSPITAL,Y,3553 Brandywine Street Northwest,Washington,DC,20008,38.94996099999999,-77.068802
UPLAND HILLS HLTH,R,2278 North Windswept Lane,Fayetteville,AR,72703,36.092963,-94.14863989999999
MACNEAL  HOSPITAL,D,280 Blue Moon Crossing,Pooler,GA,31322,32.0825847,-81.2864257
BAPTIST MEDICAL CENTER-LEAKE,J,1124 Bluewillow Court,Nashville,TN,37013,36.040783,-86.577798
WHITFIELD MEDICAL SURGICAL HOSPITAL,N,2622 Martin Luther King Junior Boulevard,Fayetteville,AR,72704,36.053922,-94.1973008
THE QUEENS MEDICAL CENTER,B,6713 Holt Road,Nashville,TN,37211,36.013723,-86.729686
UPMC HORIZON,G,125 John Street,Santa Cruz,CA,95060,36.950901,-122.046881
CLARKE COUNTY HOSPITAL,K,1508 Massachusetts Avenue Southeast,Washington,DC,20003,38.887255,-76.98318499999999
EAST GEORGIA REGIONAL MEDICAL CENTER,S,26563 Chisholm Court,Hayward,CA,94544,37.641711,-122.078659
EAST TEXAS MEDICAL CENTER CROCKETT,M,320 South Ramblin Oaks Drive,Moore,OK,73160,35.3353578,-97.4660835
SEBASTIAN RIVER MEDICAL CENTER,F,14 Linden Street,Manchester,CT,06040,41.7745222,-72.5234493
SINAI HOSPITAL OF BALTIMORE,G,2306 Edinburgh Drive,Montgomery,AL,36116,32.331505,-86.205168
ALBANY AREA HOSPITAL,E,565 North Lakeshore Drive,Panama City Beach,FL,32413,30.246868,-85.918511
BRATTLEBORO MEMORIAL HOSPITAL,W,4911 Alameda Street,Panama City,FL,32404,30.152276,-85.600115
MINERAL AREA REGIONAL MEDICAL CENTER,S,2411 Alteras Drive,Nashville,TN,37211,36.020969,-86.7016189
TANNER MEDICAL CENTER VILLA RICA,A,10826 Pointe Royal Drive,Bakersfield,CA,93311,35.2930007,-119.1225908
RIVER REGION HEALTH SYSTEM,B,2139 Glynnwood Drive,Savannah,GA,31404,32.021538,-81.06860999999999
HOPKINS COUNTY MEMORIAL HOSPITAL,Q,31 Buckland Hills Drive,Manchester,CT,06042,41.8085594,-72.5542155
WOMEN'S HOSPITAL THE,L,1709 7th Avenue Northwest,Ardmore,OK,73401,34.18280590000001,-97.1494171
HILLCREST MEDICAL CENTER,Z,2195 Cantelou Road,Montgomery,AL,36108,32.308832,-86.460094
OHIO STATE UNIVERSITY HOSPITALS,J,1227 Aaron Street,Montgomery,AL,36104,32.361488,-86.31548200000002
KAISER FOUNDATION HOSPITAL AND REHAB CENTER,T,4255 Tanager Common,Fremont,CA,94555,37.5738888,-122.0460256
EATON RAPIDS MEDICAL CENTER,M,4024 Northwest 16th Street,Oklahoma City,OK,73107,35.485759,-97.591189
PALESTINE REGIONAL MEDICAL CENTER,S,301 Willow Way,Lynn Haven,FL,32444,30.23619,-85.605386
VA SIERRA NEVADA HEALTHCARE SYSTEM,H,93 Hamlin Street,Manchester,CT,06040,41.7735186,-72.5152106
VA CENTRAL IOWA HEALTHCARE SYSTEM,K,4200 Northwest 59th Street,Oklahoma City,OK,73112,35.53076,-97.59467099999999
OCONOMOWOC MEM HSPTL,I,2835 Jed Road,Escondido,CA,92027,33.140046,-117.032721
TULARE REGIONAL MEDICAL CENTER,K,2829 31st Street Northwest,Washington,DC,20008,38.9273118,-77.0609791
OCONEE REGIONAL MEDICAL CENTER,G,240 Chatham Lane,Annapolis,MD,21403,38.9666257,-76.5105032
FAIRVIEW NORTHLAND REGIONAL HOSPITAL,Q,303 Addison Drive,Glen Burnie,MD,21060,39.138572,-76.580117
TAYLORVILLE MEMORIAL HOSPITAL,E,735 West Treadwell Street,Fayetteville,AR,72701,36.06214480000001,-94.17032209999999
GEORGE COUNTY HOSPITAL,B,2640 8th Avenue,Oakland,CA,94606,37.8014543,-122.239441
GREENFIELD AREA MEDICAL CENTER,D,1122 McDaniel Street,Sun City Center,FL,33573,27.693293,-82.37096849999999
HARPER HOSPITAL DISTRICT NO 5,F,2740 Collie Hill Way,Anchorage,AK,99504,61.19547499999999,-149.774592
INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,L,1710 Monroe Street Northeast,Washington,DC,20018,38.933363,-76.98034799999999
HOLYOKE MEDICAL CENTER,E,714 Venetian Way,Panama City,FL,32405,30.221203,-85.67021000000001
GILA REGIONAL MEDICAL CENTER,L,1823 North Munchkin Lane,Fayetteville,AR,72704,36.0874669,-94.236992
OCH REGIONAL MEDICAL CENTER,N,1701 Foster Avenue,Panama City,FL,32405,30.1792203,-85.69644819999999
UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO,C,1631 Madison Avenue,Montgomery,AL,36107,32.3808099,-86.28537299999999
ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,Y,1628 Button Bay Road,Vergennes,VT,05491,44.1758105,-73.34809249999999
ST ELIZABETH'S MEDICAL CENTER,X,205 Harrison Avenue,Louisville,KY,40243,38.242139,-85.540162
MEMORIAL MEDICAL CENTER LIVINGSTON,V,5650 West 60th Avenue,Arvada,CO,80003,39.804868,-105.058319
PHYSICIANS' HOSPITAL IN ANADARKO,U,268 Glengary Garth,Glen Burnie,MD,21061,39.136251,-76.61665599999999
WASHINGTON COUNTY HOSPITAL,D,3813 Vanguard Drive,Louisville,KY,40229,38.1084465,-85.69256969999999
CHESHIRE MEDICAL CENTER,L,1509 Hadley Avenue,Nashville,TN,37138,36.254631,-86.64751299999999
SAINT JOSEPH HOSPITAL,L,1522 South 36th Street,Louisville,KY,40211,38.231691,-85.8144612
HOLY NAME MEDICAL CENTER,L,5632 West Acoma Drive,Glendale,AZ,85306,33.617804,-112.180893
UNIVERSITY OF ILLINOIS HOSPITAL,B,42 Lake Lane,Westmore,VT,05860,44.77954099999999,-72.0682889
WASHINGTON COUNTY HOSPITAL,I,3704 Hughes Road,Louisville,KY,40207,38.240687,-85.649204
SPRING VALLEY HOSPITAL MEDICAL CENTER,A,26 Greenbriar Drive,Savannah,GA,31419,31.96533,-81.138362
MASSAC MEMORIAL HOSPITAL,P,6604 Northwest 130th Street,Oklahoma City,OK,73142,35.60202,-97.63125000000001
UNION GENERAL HOSPITAL,T,153 Atlantic Avenue,Salisbury,MA,01952,42.8339101,-70.81575269999999
MERCY ST ANNE HOSPITAL,B,3469 North Par Court,Fayetteville,AR,72703,36.114024,-94.12243
LODI MEMORIAL HOSPITAL,Z,435 Granite Street,Quincy,MA,02169,42.2404974,-71.01624509999999
ST JOSEPH'S HOSPITAL,T,169 Avenida Drive,Berkeley,CA,94708,37.884824,-122.249694
KANSAS MEDICAL CENTER LLC,H,61 Thomas Street,Dedham,MA,02026,42.255567,-71.154027
LEXINGTON MEDICAL CENTER,M,607 Trails End Road,Manchester,CT,06042,41.8007533,-72.5421348
CHEBOYGAN MEMORIAL HOSPITAL,F,3318 East Woodbine Road,Orange,CA,92867,33.835,-117.818473
POPLAR BLUFF REGIONAL MEDICAL CENTER,W,2245 Southwest Binkley Street,Oklahoma City,OK,73119,35.432756,-97.5522003
GRISELL MEMORIAL HOSPITAL DISTRICT #1,X,1 Blue Jay Terrace,Wareham,MA,02571,41.74742699999999,-70.71033299999999
TIMPANOGOS REGIONAL HOSPITAL,L,622 Thomas Street,Woodland,CA,95776,38.672731,-121.76065
OAK VALLEY DISTRICT HOSPITAL,P,7002 Secrest Court,Arvada,CO,80007,39.8236009,-105.1901759
UPMC PRESBYTERIAN SHADYSIDE,S,721 South Jackson Street,Louisville,KY,40203,38.2437967,-85.7455513
FRANKLIN REGIONAL MEDICAL CENTER,R,970 Old Oak Road,Livermore,CA,94550,37.653774,-121.796632
LINDSBORG COMMUNITY HOSPITAL,F,7502 Kingman Street,Panama City Beach,FL,32408,30.18001499999999,-85.7654359
HOLY CROSS HOSPITAL,C,17722 North 79th Avenue,Glendale,AZ,85308,33.646496,-112.2317614
"UNIVERSITY OF ARIZONA MEDICAL CTR- SOUTH CAM, THE",W,20933 River Park Drive,Anchorage,AK,99577,61.288693,-149.491501
HOSPITAL UNIVERSITARIO DR RUIZ ARNAU,C,20443 Granite Park Circle,Anchorage,AK,99577,61.3009843,-149.5003959
SOUTH HAVEN COMMUNITY HOSPITAL,U,98 Lee Drive,Annapolis,MD,21403,38.933313,-76.4933099
VALLEY GENERAL HOSPITAL,C,1631 Madison Avenue,Montgomery,AL,36107,32.3808099,-86.28537299999999
HEART OF LANCASTER REGIONAL MEDICAL CENTER,K,1313 North Road,Hinesburg,VT,05461,44.331066,-73.075272
